,text,date,id,chat
6198_Crypto Fox™_2021-01-25,binance futures will launch usdt-margined sand ankr perpetual contracts with up to 20x leverage.https://www.binance.com/en/support/announcement/df96728782084fd2ab2ba51b6201b462,2021-01-25 09:40:42+00:00,-1001354503053,Crypto Fox™
6197_Crypto Fox™_2021-01-24,#xbtusd ..called was shared here .it reached  33120$..target  1st  achieved 🎯..using 5x leverage .we earned 24% profit 🥂..using 10x leverage.we earned 48% profit🥂..link to create bitmex account:-    .https://www.bitmex.com/register/fyx9ux,2021-01-24 16:45:17+00:00,-1001354503053,Crypto Fox™
6196_Crypto Fox™_2021-01-24,,2021-01-24 06:17:33+00:00,-1001354503053,Crypto Fox™
6195_Crypto Fox™_2021-01-23,❇️ bitmex call ❇️..#xbtusd  (long)  ..entry : 31500$ - 32150$..▶️ leverage : 5x - 10x..✅ target 1 : 32749$.✅ target 2 : 33400$.✅ target 3 : 33999$.✅ target 4 : 34499$.✅ target 5 : 35399$..⛔️ stop loss : 30999$..use only 3% - 8% of your total portfolio amount,2021-01-23 18:17:17+00:00,-1001354503053,Crypto Fox™
6194_Crypto Fox™_2021-01-23,#btcusdt ..called was shared here .it reached   33831.51$..target 1st & 2nd achieved  🎯..using  5x leverage .we earned 27.5% profit🥂,2021-01-23 04:37:36+00:00,-1001354503053,Crypto Fox™
6193_Crypto Fox™_2021-01-22,,2021-01-22 18:57:52+00:00,-1001354503053,Crypto Fox™
6192_Crypto Fox™_2021-01-22,#belbtc  (update)..pumped up🚀🚀..touched 5446 satoshi .our mid term 1st & 2nd target achieved✅ ..all target achieved in short term within few days of hold ..massive 110% profit 🥳🥳..(within 12 days of hold),2021-01-22 17:49:34+00:00,-1001354503053,Crypto Fox™
6191_Crypto Fox™_2021-01-22,binance futures  call ‼️..#btcusdt  .⬆️long  call    ..❇️ entry :  31700$ - 32250$..target 1 : 32800$.target 2 : 33400$.target 3 : 33999$.target 4 : 34600$.target 5 : 35399$..➡️leverage   : 5x .⛔️stop loss  :  31280$..use only 2-5% of your total portfolio,2021-01-22 17:39:34+00:00,-1001354503053,Crypto Fox™
6189_Crypto Fox™_2021-01-21,,2021-01-21 11:35:02+00:00,-1001354503053,Crypto Fox™
6188_Crypto Fox™_2021-01-21,binance will list dexe (dexe) in the innovation zone..https://www.binance.com/en/support/announcement/a439ef291fb0402fa76a5757e0587cd4,2021-01-21 06:35:33+00:00,-1001354503053,Crypto Fox™
6187_Crypto Fox™_2021-01-21,binance futures will launch usdt-margined chz inj perpetual contracts with up to 20x leverage.https://www.binance.com/en/support/announcement/e95ce5d56cfe4ef4acfb02a0769e6fd8,2021-01-21 05:54:45+00:00,-1001354503053,Crypto Fox™
6186_Crypto Fox™_2021-01-20,binance futures launches doteco (polkadot ecosystem) composite index perpetual contract with up to 20x leverage.https://www.binance.com/en/support/announcement/9381a09f6dae4899b8c00046a4afc08b,2021-01-20 04:45:30+00:00,-1001354503053,Crypto Fox™
6185_Crypto Fox™_2021-01-19,,2021-01-19 13:32:36+00:00,-1001354503053,Crypto Fox™
6184_Crypto Fox™_2021-01-19,binance futures will launch usdt-margined akro perpetual contracts with up to 20x leverage.https://www.binance.com/en/support/announcement/c476d5a0f48b4f64bd8886ac4d4e5d73,2021-01-19 09:36:21+00:00,-1001354503053,Crypto Fox™
6183_Crypto Fox™_2021-01-19,binance will list truefi (tru) in the innovation zone..https://www.binance.com/en/support/announcement/26aba13db00c473085bf51ddd2c81839,2021-01-19 09:35:49+00:00,-1001354503053,Crypto Fox™
6182_Crypto Fox™_2021-01-18,#belbtc  (update)..pumped up🚀🚀..touched 4409 satoshi .our mid term 1st target achieved✅ ..all target achieved in short term within few days of hold ..massive 70% profit 🥳🥳..(within 8 days of hold) ..https://www.tradingview.com/x/b1hlj9b5/,2021-01-18 10:45:06+00:00,-1001354503053,Crypto Fox™
6181_Crypto Fox™_2021-01-18,#xbtusd (update) ..missed our entry target buy just few satoshi. and reached our 3rd target 😝😝😝😝..missed 99% profit😐..not a problem 😄..#stay_tuned.for next signal 📶,2021-01-18 10:34:38+00:00,-1001354503053,Crypto Fox™
6180_Crypto Fox™_2021-01-16,,2021-01-16 06:52:01+00:00,-1001354503053,Crypto Fox™
6179_Crypto Fox™_2021-01-14,place a bid,2021-01-14 17:16:22+00:00,-1001354503053,Crypto Fox™
6178_Crypto Fox™_2021-01-14,❇️ bitmex call ❇️..#xbtusd  (short)  ..entry : 40039$ - 41000$. .️ leverage : 5x ..✅ target 1 : 39039$.✅ target 2 : 37000$.✅ target 3 : 34000$.✅ target 4 : 31500$.✅ target 5 : 29500$..⛔️ stop loss : 41904$..use only 3% - 8% of your total portfolio amount,2021-01-14 17:16:17+00:00,-1001354503053,Crypto Fox™
6177_Crypto Fox™_2021-01-14,👀 #btcusdt ..called was shared here .it reached   40189.39$..target 1st  2nd  3rd & 4th achieved  🎯..using 5x leverage .we earned 135.9% profit🥂,2021-01-14 13:55:05+00:00,-1001354503053,Crypto Fox™
6176_Crypto Fox™_2021-01-13,notice of removal of trading pairs - 2021/01/14.https://www.binance.com/en/support/announcement/807964b2b1344df192814fcbc4ff97a8,2021-01-13 10:20:07+00:00,-1001354503053,Crypto Fox™
6173_Crypto Fox™_2021-01-12,#btcusdt ..called was shared here .it reached   36693..44$..target 1st  2nd & 3rd achieved  🎯..using 5x leverage .we earned 80.59% profit🥂..(within few hours ⌛),2021-01-12 13:32:55+00:00,-1001354503053,Crypto Fox™
6172_Crypto Fox™_2021-01-12,binance will support the blockstack (stx) network upgrade & hard fork..https://www.binance.com/en/support/announcement/fa75efa035f543288ce12b822f34af26,2021-01-12 07:40:46+00:00,-1001354503053,Crypto Fox™
6171_Crypto Fox™_2021-01-11,,2021-01-11 20:46:41+00:00,-1001354503053,Crypto Fox™
6170_Crypto Fox™_2021-01-11,binance futures  call ‼️..#btcusdt  .⬆️long  call    ..❇️ entry :  31000$ - 31800$..target 1 : 32400$.target 2 : 33300$.target 3 : 35999$.target 4 : 38999$.target 5 : 42000$..➡️leverage   : 5x .⛔️stop loss  :  29752$..use only 2-5% of your total portfolio,2021-01-11 20:38:12+00:00,-1001354503053,Crypto Fox™
6169_Crypto Fox™_2021-01-11,#belbtc..pumped up🚀🚀..touched  2800 satoshi.our 1st   target achieved 🎯..sweet 7.7% profit 🥳🥳,2021-01-11 16:08:24+00:00,-1001354503053,Crypto Fox™
6168_Crypto Fox™_2021-01-11,#btcusdt ..called was shared here .it reached   35209.37$..target 1st achieved  🎯..using 5x leverage .we earned 10% profit🥂..(within one hour ⌛),2021-01-11 07:31:15+00:00,-1001354503053,Crypto Fox™
6167_Crypto Fox™_2021-01-11,#btcusdt (update)..exactly hit our demand  with a long wick..https://www.tradingview.com/x/7irc8a2v/,2021-01-11 05:01:57+00:00,-1001354503053,Crypto Fox™
6166_Crypto Fox™_2021-01-11,little bit risky❗️❗️..place a bid,2021-01-11 04:59:17+00:00,-1001354503053,Crypto Fox™
6165_Crypto Fox™_2021-01-11,binance futures  call ‼️..#btcusdt  .⬆️long  call    ..❇️ entry :  34000$ - 34700$..target 1 : 35200$.target 2 : 36209$.target 3 : 37209$.target 4 : 39999$.target 5 : 41000$..➡️leverage   : 5x .⛔️stop loss  :  33599$..use only 2-5% of your total portfolio..https://www.tradingview.com/x/l6aujrer/,2021-01-11 04:59:06+00:00,-1001354503053,Crypto Fox™
6164_Crypto Fox™_2021-01-10,#btcusdt ( #update ) ..as per our btc analysis the bear is in form 🐻..dumped till 37200$..keep eye 👀  on it ..watch the alts you are holding and have tight stoploss,2021-01-10 18:06:07+00:00,-1001354503053,Crypto Fox™
6162_Crypto Fox™_2021-01-10,#belbtc on binance ❗️❗️..💠formed bullish divergence📈 in 4hr time frame of rsi.💠formed reversal falling wedge pattern .💠breakout anytime 📈.💠buy & hold ..buy : 2550 - 2650 satoshi (ladder entry) ..🔰short term.sell : 5% | 10% | 20% ++.🔰mid term.sell : 50% | 100% | 200% ++..https://www.tradingview.com/x/cyvrpb9z/,2021-01-10 13:46:02+00:00,-1001354503053,Crypto Fox™
6161_Crypto Fox™_2021-01-09,#btcusdt ..its forming a bearish divergence 📉 in 4hr time frame ⌚.with a support at 34600$..https://www.tradingview.com/x/y8pvbhxf/,2021-01-09 16:50:09+00:00,-1001354503053,Crypto Fox™
6154_Crypto Fox™_2020-09-26,cryptocurrency exchange kucoin likely hacked ..https://decrypt.co/43015/cryptocurrency-exchange-kucoin-likely-hacked-reports,2020-09-26 05:02:45+00:00,-1001354503053,Crypto Fox™
6151_Crypto Fox™_2020-09-24,"an e-commerce website of india starts accepting payment in cryptocurrencies along with ""30% off"" on first order which shows the increasing public intrest in crypto ‼️....explore : https://fashius.in/",2020-09-24 11:36:58+00:00,-1001354503053,Crypto Fox™
6136_Crypto Fox™_2020-09-18,"in invite friends section.youll see the ""claim reward"" at top right hand side..put the code & claim 300 points..its better to claim these free tokens & make some free easy bucks at listing. 💰",2020-09-18 11:34:07+00:00,-1001354503053,Crypto Fox™
6135_Crypto Fox™_2020-09-18,"free money - airdrop from justin sun ⤵️..receive 300 points on tronlink pro..step 1- download tronlink pro on google play store or app store..step 2- create an account.step 3- after creating an account click ""me"" at bottom right.step 4- select ""invite a friend"".step 5- select ""claim rewards"" and input invitation code "" 3k9e "".you will receive 300 points...-------------------------.just make comparison..🤑 today uniswap gave away 400 uni free. the current price is 3.7 $ => 1500 $..tronlink donates 300 credit free. the exchange rate will be ... $? guess ?? .who knows 🤫..https://dapp.tronlink.org/#invitecode?code=3k9e&lang=en",2020-09-18 11:33:58+00:00,-1001354503053,Crypto Fox™
6133_Crypto Fox™_2020-09-17,#uni 🔥🔥,2020-09-17 06:28:17+00:00,-1001354503053,Crypto Fox™
6132_Crypto Fox™_2020-09-17,binance lists uniswap (uni) ‼️..https://www.binance.com/en/support/articles/64d3dbe17d114c24b6c0007f48459f5f,2020-09-17 03:36:56+00:00,-1001354503053,Crypto Fox™
6131_Crypto Fox™_2020-09-15,binance lists swerve (swrv) ‼️..https://www.binance.com/en/support/articles/5038189da3684977b91499e7384ea03f,2020-09-15 07:35:48+00:00,-1001354503053,Crypto Fox™
6104_Crypto Fox™_2020-09-12,$guac 🥑 round 1 started! 🚨 ..send only eth from wallet here: ..0x0d55f11203131620512255f3893d6457a02cd22b..within 12 hours you will receive $guac in same wallet after closure of round 1! ..14.6% $guac sold out! 💎..softcap: 156 eth ✅ .hardcap: 1506 eth ..1 $guac = eth 0.00017 ..https://www.avocado.space 🚀 ..https://t.me/guac_official..*uniswap/sushiswap listing on 24/09/20..52 hours left for round 1 ⏰..pm for enquiry/questions/issues🙏🏻..#dyor,2020-09-12 09:56:04+00:00,-1001354503053,Crypto Fox™
6076_Crypto Fox™_2020-09-09,#wpr on binance‼️..crazy dips.looks good to buy here.will shoot up soon 📈🔥..buy : 60-68 (ladder entry).sell : 74 - 85  - 100 - 120 - 170 - 200..stoploss : -7%,2020-09-09 06:00:01+00:00,-1001354503053,Crypto Fox™
6075_Crypto Fox™_2020-09-09,binance lists uma (uma) ‼️..https://www.binance.com/en/support/articles/3b099cd3cd3e4d39a9bfe6827cd00778,2020-09-09 05:43:58+00:00,-1001354503053,Crypto Fox™
6074_Crypto Fox™_2020-09-08,isolated margin trading for pnt wan sand troy and bzrx enabled on binance ‼️..https://www.binance.com/en/support/articles/f4e8a682ff9d43a38fb9cc33e58d9712,2020-09-08 05:44:28+00:00,-1001354503053,Crypto Fox™
6073_Crypto Fox™_2020-09-08,binance futures will launch xrpusd and etcusd coin-margined perpetual contracts with up to 75x leverage.https://www.binance.com/en/support/articles/1631a47004654317963476e5348c4341,2020-09-08 05:44:08+00:00,-1001354503053,Crypto Fox™
6072_Crypto Fox™_2020-09-07,binance will support the upcoming bitshares (bts) hard fork and distribute new bitshares (nbs) to bts holders ‼️..https://www.binance.com/en/support/articles/e37aa4cc22214958abb7b513ff3e48db,2020-09-07 11:57:23+00:00,-1001354503053,Crypto Fox™
6070_Crypto Fox™_2020-09-07,binance futures will launch ltcusd and bchusd coin-margined perpetual contracts with up to 75x leverage.https://www.binance.com/en/support/articles/0d9265d2bdc34c5eb4523a7a9752e507,2020-09-07 06:40:04+00:00,-1001354503053,Crypto Fox™
6069_Crypto Fox™_2020-09-07,binance futures will launch trxusd and eosusd coin-margined perpetual contracts with up to 75x leverage.https://www.binance.com/en/support/articles/76747a123ec848959f476980ce57d081,2020-09-07 06:39:29+00:00,-1001354503053,Crypto Fox™
6067_Crypto Fox™_2020-09-06,sushiswap founder reportedly exit scams as sushi token price tanks ‼️...https://news.bitcoin.com/sushiswap-founder-reportedly-exit-scams-as-sushi-token-price-tanks/,2020-09-06 04:54:44+00:00,-1001354503053,Crypto Fox™
6038_Crypto Fox™_2020-09-03,isolated margin trading for trb wnxm and tct enabled on binance ‼️..https://www.binance.com/en/support/articles/a7c0dae8910347b99ed688db743ab187,2020-09-03 09:24:13+00:00,-1001354503053,Crypto Fox™
6032_Crypto Fox™_2020-09-01,binance futures  call ‼️..#btcusdt  .⬇️short call    ..❇️ entry :  11870$ - 11970$..target 1 : 11809$.target 2 : 11701$.target 3 : 11601$.target 4 : 11401$.target 5 : 11201$..➡️leverage   : 10x .⛔️stop loss  : 12001$..use only 2-5% of your total portfolio,2020-09-01 13:44:54+00:00,-1001354503053,Crypto Fox™
6031_Crypto Fox™_2020-09-01,binance futures will launch bal and crv usdt-margined perpetual contracts with up to 50x leverage.https://www.binance.com/en/support/articles/b093a2d4c3d441d4aedd8c6289fbffe4,2020-09-01 05:30:08+00:00,-1001354503053,Crypto Fox™
6019_Crypto Fox™_2020-08-29,#data on binance ‼️..holding support zone strongly.will pump anytime from here 📈🔥..buy a bag..buy : 490 - 525.sell : 570 - 599 - 660 - 700 - 820..stoploss : -7%,2020-08-29 12:43:17+00:00,-1001354503053,Crypto Fox™
6016_Crypto Fox™_2020-08-28,$chr,2020-08-28 14:37:14+00:00,-1001354503053,Crypto Fox™
6014_Crypto Fox™_2020-08-28,elrond (erd) mainnet & token swap to elrond gold (egld) will be supported on binance ‼️..https://www.binance.com/en/support/articles/aa864b2d4db24379b606249d0cba87fb,2020-08-28 09:38:43+00:00,-1001354503053,Crypto Fox™
6012_Crypto Fox™_2020-08-25,#snm ..touched 113 satoshi.target 1 done ✅.sweet 13% profit 🥂,2020-08-25 16:01:09+00:00,-1001354503053,Crypto Fox™
6011_Crypto Fox™_2020-08-23,#snm..technically.• lying near by support.• & accumulating hard.• heavy volume spike in recent days.• bullish rsi..snm looks targeting for a big shot.no wonders.if it hits 100% - 150% from here.,2020-08-23 15:51:30+00:00,-1001354503053,Crypto Fox™
6010_Crypto Fox™_2020-08-23,#snm on binance ‼️..✳️ accumulating hard at support.✳️ earlier .had gone through heavy correction.✳️ this time expecting it to pump hard.✳️ it can easily go 2x from here..buy & hold a bag.for the pump 💰..buy zone : 97-102.targets : 109 - 114 - 124 - 140 - 170 - 200..stoploss :  -7% from avg buy price,2020-08-23 15:50:50+00:00,-1001354503053,Crypto Fox™
6009_Crypto Fox™_2020-08-21,#wpr..pumped up🚀🚀..touched  109 satoshi.our 1st   target achieved 🎯..sweet 12% profit..(within few hours ⌛),2020-08-21 16:46:38+00:00,-1001354503053,Crypto Fox™
6006_Crypto Fox™_2020-08-21,#wpr ..look bullish on daily chart.brokeout symmetrical triangle.retest has been done ✔️.resistance flipped to support .& now looks ready to fly,2020-08-21 06:52:31+00:00,-1001354503053,Crypto Fox™
6005_Crypto Fox™_2020-08-21,#wpr on binance ‼️..missed big pumps ?.wpr is next poa..19x down from its ath.yet no recovery in this alts szn.daily chart is so bullish.this will pump like a beast..buy & hold a bag..buy : 93-99 satoshi.targets : 107 - 115 - 124 - 150 - 199..stoploss : -7%,2020-08-21 06:27:32+00:00,-1001354503053,Crypto Fox™
6004_Crypto Fox™_2020-08-20,binance futures will launch bnb/usd coin-margined perpetual contract with up to 50x leverage.https://www.binance.com/en/support/articles/2a25c80a5f3f4805bed60e89f05f1b92,2020-08-20 05:53:40+00:00,-1001354503053,Crypto Fox™
6003_Crypto Fox™_2020-08-20,#adau20 ..missed our 1st signal by just 1 satoshi and stoploss hit..reached 1120 satoshi..will do better next time ✌️,2020-08-20 05:53:31+00:00,-1001354503053,Crypto Fox™
5985_Crypto Fox™_2020-08-19,❇️ bitmex call ❇️..#adau20 (long)  ..entry : 1103 - 1114 satoshi..▶️ leverage : 10x ..✅ target 1 : 1121.✅ target 2 : 1135.✅ target 3 : 1153.✅ target 4 : 1169.✅ target 5 : 1199..⛔️ stop loss : 1097..use only 3% - 5% of your total portfolio amount,2020-08-19 07:07:45+00:00,-1001354503053,Crypto Fox™
5984_Crypto Fox™_2020-08-19,,2020-08-19 06:46:41+00:00,-1001354503053,Crypto Fox™
5983_Crypto Fox™_2020-08-19,huobi launches $comp $snx & $lend ‼️,2020-08-19 04:39:55+00:00,-1001354503053,Crypto Fox™
